ID_Ativo,Frequencia_Falhas,Tempo_Operacao,Numero_Clientes_Afetados,Tipo_Ativo,Localidade,Historico_Manutencao,Impacto_DEC_FEC,Data_Evento,Ano
A-0462,0.25,0.25000000000000006,0.0,Seccionalizador,Centro,Não,0.1724429416737109,2016-10-01,2016
A-0463,0.25,0.33823529411764713,0.15789473684210525,Religador,Zona Oeste,Não,0.24535080304311072,2010-01-31,2010
A-0464,0.25,0.2436974789915967,0.47368421052631576,Religador,Zona Sul,Sim,0.2922654268808115,2024-05-16,2024
A-0465,0.375,0.09243697478991597,0.15789473684210525,Isolador,Zona Norte,Não,0.41821639898562973,2022-09-06,2022
A-0466,0.125,0.12394957983193278,0.47368421052631576,Seccionalizador,Zona Sul,Não,0.147083685545224,2023-02-13,2023
A-0467,0.25,0.14495798319327732,1.0,Transformador,Zona Oeste,Sim,0.2956466610312764,2021-01-03,2021
A-0468,0.375,0.2668067226890757,0.05263157894736842,Religador,Zona Norte,Não,0.3332628909551986,2013-05-27,2013
A-0469,0.25,0.36974789915966394,0.15789473684210525,Transformador,Centro,Não,0.2671174978867286,2012-02-07,2012
A-0470,0.0,0.1365546218487395,0.15789473684210525,Seccionalizador,Zona Oeste,Não,0.04649196956889265,2021-03-30,2021
A-0471,0.125,0.02100840336134454,1.0,Religador,Zona Sul,Sim,0.23224852071005914,2024-03-18,2024
A-0472,0.25,0.02100840336134454,1.0,Isolador,Centro,Não,0.30135249366018596,2024-10-07,2024
A-0473,0.25,0.08403361344537816,0.15789473684210525,Cabo,Zona Norte,Não,0.2975486052409129,2022-02-02,2022
A-0474,0.125,0.3298319327731093,0.05263157894736842,Isolador,Zona Norte,Sim,0.13207945900253593,2010-04-13,2010
A-0475,0.0,0.2563025210084034,0.47368421052631576,Isolador,Zona Oeste,Sim,0.03169907016060862,2023-10-11,2023
A-0476,0.625,0.27731092436974797,0.05263157894736842,Cabo,Zona Norte,Sim,0.5851648351648351,2021-08-10,2021
A-0477,0.25,0.09033613445378152,0.47368421052631576,Cabo,Centro,Não,0.2880388841927303,2021-06-12,2021
A-0478,0.125,0.11554621848739498,1.0,Cabo,Zona Sul,Não,0.21280642434488586,2020-06-06,2020
A-0479,0.25,0.3214285714285715,0.15789473684210525,Religador,Zona Norte,Sim,0.25211327134404055,2022-08-04,2022
A-0480,0.0,0.49579831932773116,0.15789473684210525,Transformador,Centro,Sim,0.052620456466610316,2013-03-11,2013
A-0481,0.25,0.32773109243697485,0.15789473684210525,Transformador,Zona Norte,Sim,0.30621301775147924,2024-10-30,2024
A-0482,0.125,0.32773109243697485,0.15789473684210525,Cabo,Zona Oeste,Não,0.20414201183431954,2022-04-06,2022
A-0483,0.375,0.0861344537815126,0.15789473684210525,Isolador,Centro,Não,0.42371090448013526,2024-07-01,2024
A-0484,0.5,0.26890756302521013,0.47368421052631576,Seccionalizador,Zona Sul,Não,0.5860101437024514,2019-06-07,2019
A-0485,0.25,0.046218487394957986,1.0,Cabo,Zona Norte,Não,0.31720202874049025,2024-07-12,2024
A-0486,0.0,0.3613445378151261,1.0,Isolador,Centro,Não,0.06889264581572274,2009-06-17,2009
A-0487,0.25,0.21848739495798322,0.05263157894736842,Isolador,Zona Norte,Sim,0.26901944209636514,2021-10-30,2021
A-0488,0.25,0.13445378151260504,0.47368421052631576,Religador,Zona Norte,Sim,0.26289095519864747,2023-03-08,2023
A-0489,0.375,0.012605042016806726,0.47368421052631576,Religador,Zona Oeste,Não,0.43956043956043955,2024-12-19,2024
A-0490,0.625,0.1323529411764706,0.05263157894736842,Transformador,Centro,Sim,0.5756551141166525,2020-03-28,2020
A-0491,0.25,0.16806722689075632,0.0,Transformador,Zona Sul,Sim,0.21682163989856296,2021-09-22,2021
A-0492,0.375,0.18067226890756308,0.05263157894736842,Seccionalizador,Centro,Não,0.3243871513102282,2020-07-23,2020
A-0493,0.375,0.1365546218487395,1.0,Seccionalizador,Zona Oeste,Não,0.5291631445477599,2021-03-04,2021
A-0494,0.25,0.10714285714285715,0.15789473684210525,Seccionalizador,Zona Sul,Sim,0.23964497041420119,2024-07-17,2024
A-0495,0.625,0.07773109243697479,0.47368421052631576,Seccionalizador,Zona Sul,Sim,0.6777261200338124,2022-06-06,2022
A-0496,0.25,0.49579831932773116,0.05263157894736842,Isolador,Centro,Sim,0.2666948436179205,2012-12-24,2012
A-0497,0.625,0.5903361344537816,0.47368421052631576,Isolador,Zona Norte,Não,0.6931530008453086,2022-05-12,2022
A-0498,0.0,0.19957983193277312,0.0,Transformador,Centro,Sim,0.07438715131022823,2022-01-01,2022
A-0499,0.125,0.08403361344537816,0.15789473684210525,Religador,Zona Oeste,Sim,0.12764158918005072,2024-01-02,2024
A-0500,0.125,0.06302521008403363,0.15789473684210525,Religador,Zona Norte,Não,0.1375739644970414,2022-11-13,2022
A-0501,0.25,0.1365546218487395,0.05263157894736842,Cabo,Zona Sul,Sim,0.21048182586644124,2022-01-03,2022
A-0502,0.125,0.5756302521008404,0.47368421052631576,Isolador,Zona Sul,Sim,0.2309805579036348,2018-12-04,2018
A-0503,0.125,0.20588235294117652,0.05263157894736842,Seccionalizador,Zona Norte,Sim,0.13926458157227387,2023-02-13,2023
A-0504,0.0,0.3844537815126051,0.15789473684210525,Seccionalizador,Zona Sul,Sim,0.034657650042265425,2009-03-30,2009
A-0505,0.375,0.3802521008403362,0.15789473684210525,Cabo,Zona Sul,Sim,0.33664412510566355,2016-12-27,2016
A-0506,0.375,0.2752100840336135,0.15789473684210525,Religador,Zona Sul,Sim,0.3514370245139476,2021-10-31,2021
A-0507,0.0,0.05672268907563025,0.05263157894736842,Seccionalizador,Zona Norte,Não,0.04353338968723584,2024-05-05,2024
A-0508,0.125,0.3802521008403362,0.0,Religador,Zona Norte,Sim,0.08918005071851225,2016-02-28,2016
A-0509,0.25,0.05042016806722689,1.0,Cabo,Centro,Não,0.3448858833474218,2024-11-27,2024
A-0510,0.625,0.0861344537815126,0.05263157894736842,Religador,Zona Oeste,Não,0.5346576500422654,2021-05-01,2021
A-0511,0.125,0.21218487394957988,0.47368421052631576,Religador,Zona Sul,Não,0.21132713440405748,2023-01-07,2023
A-0512,0.375,0.12394957983193278,1.0,Religador,Zona Norte,Sim,0.5067624683009299,2023-03-31,2023
A-0513,0.0,0.21218487394957988,0.05263157894736842,Seccionalizador,Zona Oeste,Sim,0.04606931530008453,2017-01-23,2017
A-0514,0.25,0.04831932773109244,0.05263157894736842,Transformador,Centro,Não,0.21766694843617918,2023-03-10,2023
A-0515,0.125,0.0861344537815126,0.15789473684210525,Isolador,Zona Oeste,Não,0.18786982248520706,2024-04-08,2024
A-0516,0.125,0.2668067226890757,1.0,Religador,Zona Oeste,Não,0.21978021978021975,2017-12-08,2017
A-0517,0.25,0.8781512605042018,1.0,Religador,Zona Oeste,Sim,0.3070583262890955,1999-02-11,1999
A-0518,0.25,0.44117647058823534,0.15789473684210525,Religador,Zona Oeste,Não,0.31973795435333896,2024-07-23,2024
A-0519,0.125,0.03151260504201681,0.47368421052631576,Transformador,Zona Norte,Sim,0.13715131022823332,2024-01-03,2024
A-0520,0.125,0.13445378151260504,0.05263157894736842,Cabo,Centro,Sim,0.10228233305156381,2023-01-05,2023
A-0521,0.125,0.09873949579831934,1.0,Seccionalizador,Zona Sul,Não,0.16483516483516483,2024-01-01,2024
A-0522,0.125,0.16596638655462187,1.0,Transformador,Zona Norte,Sim,0.2411242603550296,2017-10-09,2017
A-0523,0.375,0.2100840336134454,0.05263157894736842,Religador,Centro,Não,0.34657650042265425,2015-09-12,2015
A-0524,0.25,0.1050420168067227,0.05263157894736842,Transformador,Zona Sul,Não,0.2772612003381234,2024-05-11,2024
A-0525,0.625,0.3466386554621849,0.05263157894736842,Transformador,Zona Norte,Não,0.5105663567202029,2023-03-28,2023
A-0526,0.125,0.39075630252100846,0.05263157894736842,Transformador,Zona Oeste,Não,0.14835164835164835,2020-10-26,2020
A-0527,0.375,0.37605042016806733,0.47368421052631576,Cabo,Zona Oeste,Não,0.43089602704987323,2011-10-30,2011
A-0528,0.25,0.07352941176470588,0.15789473684210525,Isolador,Zona Oeste,Não,0.3106508875739645,2024-10-19,2024
A-0529,0.375,0.21848739495798322,0.0,Seccionalizador,Zona Sul,Sim,0.25063398140321214,2024-01-06,2024
A-0530,0.375,0.3529411764705883,0.15789473684210525,Cabo,Zona Oeste,Não,0.36094674556213013,2019-06-28,2019
A-0531,0.375,0.30672268907563033,1.0,Cabo,Zona Oeste,Sim,0.4530853761622992,2018-10-15,2018
A-0532,0.0,0.2920168067226891,0.15789473684210525,Isolador,Zona Sul,Sim,0.08981403212172442,2014-09-28,2014
A-0533,0.375,0.44747899159663873,0.15789473684210525,Cabo,Centro,Sim,0.3846153846153846,2011-09-15,2011
A-0534,0.25,0.11554621848739498,0.05263157894736842,Transformador,Zona Oeste,Não,0.23668639053254437,2024-02-14,2024
A-0535,0.125,0.025210084033613446,1.0,Transformador,Zona Oeste,Não,0.19251901944209635,2024-10-14,2024
A-0536,0.25,0.13445378151260504,0.47368421052631576,Religador,Zona Norte,Não,0.36432797971259506,2021-03-16,2021
A-0537,0.375,0.14075630252100843,0.05263157894736842,Cabo,Centro,Sim,0.3814454775993238,2021-11-06,2021
A-0538,0.0,0.796218487394958,0.0,Religador,Zona Sul,Não,0.073541842772612,1993-11-20,1993
A-0539,0.25,0.09663865546218488,0.0,Seccionalizador,Centro,Não,0.19590025359256127,2024-10-04,2024
A-0540,0.0,0.3844537815126051,0.05263157894736842,Transformador,Zona Oeste,Não,0.01648351648351648,2014-09-23,2014
A-0541,0.0,0.6974789915966386,0.15789473684210525,Seccionalizador,Zona Oeste,Não,0.09636517328825023,2009-09-23,2009
A-0542,0.25,0.596638655462185,1.0,Isolador,Centro,Sim,0.33558748943364325,2011-08-16,2011
A-0543,0.125,0.16806722689075632,0.15789473684210525,Transformador,Zona Sul,Não,0.14053254437869822,2024-02-04,2024
A-0544,0.0,0.3109243697478992,0.47368421052631576,Seccionalizador,Centro,Não,0.04860524091293322,2014-10-08,2014
A-0545,0.125,0.20588235294117652,0.15789473684210525,Isolador,Zona Sul,Não,0.20794590025359255,2015-04-30,2015
A-0546,0.25,0.08403361344537816,0.47368421052631576,Seccionalizador,Zona Norte,Não,0.3026204564666103,2024-01-19,2024
A-0547,0.375,0.42857142857142866,0.47368421052631576,Isolador,Zona Sul,Não,0.4524513947590871,2016-09-07,2016
A-0548,0.5,0.26470588235294124,0.05263157894736842,Isolador,Zona Norte,Não,0.4740067624683009,2020-09-29,2020
A-0549,0.25,0.07352941176470588,0.15789473684210525,Transformador,Centro,Sim,0.2681741335587489,2022-02-07,2022
A-0550,0.25,0.12394957983193278,0.15789473684210525,Religador,Zona Norte,Sim,0.24767540152155534,2020-09-16,2020
A-0551,0.25,0.1512605042016807,0.0,Isolador,Centro,Não,0.2702874049027895,2019-10-17,2019
A-0552,0.0,0.39495798319327735,0.15789473684210525,Isolador,Zona Norte,Não,0.0999577345731192,2010-12-13,2010
A-0553,0.25,0.0546218487394958,0.15789473684210525,Transformador,Centro,Sim,0.3121301775147929,2024-05-30,2024
A-0554,0.375,0.0546218487394958,1.0,Religador,Zona Norte,Não,0.5097210481825867,2023-04-05,2023
A-0555,0.125,0.20168067226890762,0.15789473684210525,Cabo,Zona Oeste,Não,0.14222316145393069,2016-04-12,2016
A-0556,0.75,0.06932773109243698,0.47368421052631576,Cabo,Zona Oeste,Não,0.8837700760777684,2022-03-18,2022
A-0557,0.125,0.14705882352941177,0.15789473684210525,Religador,Zona Oeste,Não,0.1401098901098901,2022-06-25,2022
A-0558,0.375,0.11134453781512606,0.47368421052631576,Seccionalizador,Zona Oeste,Não,0.4775993237531699,2021-08-20,2021
A-0559,0.125,0.012605042016806726,0.15789473684210525,Transformador,Centro,Não,0.20794590025359255,2024-12-19,2024
A-0560,0.125,0.09243697478991597,0.47368421052631576,Religador,Centro,Não,0.19399830938292476,2024-01-18,2024
A-0561,0.375,0.14285714285714288,0.15789473684210525,Cabo,Zona Norte,Não,0.42011834319526625,2018-07-03,2018
A-0562,0.375,0.33613445378151263,0.15789473684210525,Isolador,Zona Oeste,Sim,0.4188503803888419,2019-06-18,2019
A-0563,0.375,0.6050420168067228,0.15789473684210525,Cabo,Zona Oeste,Sim,0.3556635672020287,2004-06-08,2004
A-0564,0.125,0.08403361344537816,0.15789473684210525,Isolador,Centro,Não,0.18153000845308537,2022-07-30,2022
A-0565,0.75,0.19537815126050423,0.05263157894736842,Transformador,Zona Norte,Não,0.5940405748098055,2019-08-02,2019
A-0566,0.0,0.25000000000000006,0.0,Isolador,Centro,Não,0.052620456466610316,2015-04-18,2015
A-0567,0.125,0.7563025210084034,0.0,Religador,Zona Sul,Não,0.09911242603550297,2019-12-26,2019
A-0568,0.5,0.10714285714285715,0.47368421052631576,Isolador,Zona Sul,Sim,0.5684699915469146,2020-10-11,2020
A-0569,0.0,0.07983193277310925,0.05263157894736842,Seccionalizador,Centro,Não,0.08685545224006763,2022-02-24,2022
A-0570,0.625,0.12605042016806725,0.05263157894736842,Religador,Zona Norte,Não,0.5908706677937448,2020-11-25,2020
A-0571,0.25,0.07983193277310925,0.47368421052631576,Transformador,Zona Sul,Não,0.2952240067624683,2021-06-29,2021
A-0572,0.125,0.2794117647058824,0.15789473684210525,Religador,Zona Sul,Não,0.16715976331360946,2020-08-19,2020
A-0573,0.0,0.34453781512605053,0.15789473684210525,Seccionalizador,Centro,Não,0.05304311073541843,2021-10-15,2021
A-0574,0.0,0.20798319327731096,0.05263157894736842,Transformador,Zona Oeste,Não,0.09974640743871513,2023-03-10,2023
A-0575,0.5,0.19747899159663868,1.0,Cabo,Zona Norte,Não,0.6335587489433643,2023-12-14,2023
A-0576,0.25,0.43487394957983194,0.47368421052631576,Seccionalizador,Zona Oeste,Sim,0.33558748943364325,2017-04-08,2017
A-0577,0.25,0.14495798319327732,0.47368421052631576,Transformador,Zona Oeste,Não,0.3590448013524936,2019-04-11,2019
A-0578,0.125,0.3046218487394958,0.15789473684210525,Isolador,Centro,Não,0.15046491969568893,2017-03-22,2017
A-0579,0.0,0.14285714285714288,0.47368421052631576,Religador,Centro,Não,0.09425190194420964,2022-09-06,2022
A-0580,0.25,0.05672268907563025,0.05263157894736842,Transformador,Zona Sul,Sim,0.29099746407438715,2024-07-25,2024
A-0581,0.125,0.39075630252100846,0.0,Religador,Centro,Não,0.18047337278106507,2007-02-20,2007
A-0582,0.375,0.21848739495798322,0.0,Isolador,Zona Oeste,Não,0.2768385460693153,2015-04-16,2015
A-0583,0.0,0.36554621848739505,0.15789473684210525,Transformador,Zona Sul,Não,0.04120879120879121,2023-02-07,2023
A-0584,0.125,0.23739495798319332,0.15789473684210525,Cabo,Zona Oeste,Sim,0.2030853761622992,2015-03-07,2015
A-0585,0.125,0.25840336134453784,0.15789473684210525,Seccionalizador,Centro,Não,0.14898562975486052,2022-09-14,2022
A-0586,0.5,0.0819327731092437,0.0,Transformador,Zona Norte,Não,0.39475908706677937,2022-11-24,2022
A-0587,0.375,0.25420168067226895,0.15789473684210525,Isolador,Zona Sul,Não,0.34763313609467456,2016-11-20,2016
A-0588,0.25,0.43277310924369755,0.47368421052631576,Transformador,Centro,Sim,0.2675401521555368,2020-08-23,2020
A-0589,0.25,0.1596638655462185,0.15789473684210525,Religador,Zona Sul,Sim,0.2666948436179205,2021-05-20,2021
A-0590,0.25,0.10294117647058823,0.47368421052631576,Transformador,Zona Oeste,Não,0.3229078613693998,2020-03-24,2020
A-0591,0.25,0.31302521008403367,0.05263157894736842,Cabo,Zona Norte,Sim,0.23541842772612,2012-07-07,2012
A-0592,0.25,0.04831932773109244,0.47368421052631576,Transformador,Zona Sul,Sim,0.3226965342349958,2024-09-06,2024
A-0593,0.125,0.47058823529411775,0.15789473684210525,Seccionalizador,Centro,Sim,0.165469146238377,2008-06-27,2008
A-0594,0.0,0.14075630252100843,0.05263157894736842,Transformador,Zona Norte,Não,0.07142857142857144,2024-07-28,2024
A-0595,0.5,0.3046218487394958,0.05263157894736842,Religador,Zona Oeste,Não,0.4577345731191885,2012-03-05,2012
A-0596,0.0,0.21848739495798322,0.15789473684210525,Transformador,Zona Oeste,Sim,0.043744716821639905,2021-10-06,2021
A-0597,0.375,0.39075630252100846,0.47368421052631576,Cabo,Zona Norte,Sim,0.43786982248520706,2021-08-03,2021
A-0598,0.125,0.40546218487394964,0.15789473684210525,Isolador,Zona Oeste,Não,0.12595097210481826,2011-04-23,2011
A-0599,0.25,0.20168067226890762,0.05263157894736842,Transformador,Zona Norte,Não,0.24830938292476754,2019-09-24,2019
A-0600,0.25,0.5315126050420169,0.47368421052631576,Transformador,Centro,Sim,0.323753169907016,2013-08-06,2013
A-0601,0.625,0.044117647058823525,0.15789473684210525,Seccionalizador,Centro,Sim,0.6096787827557058,2023-09-30,2023
A-0602,0.125,0.24789915966386558,0.15789473684210525,Cabo,Zona Oeste,Não,0.14539306846999153,2022-02-09,2022
A-0603,0.125,0.43697478991596644,0.15789473684210525,Isolador,Centro,Não,0.18723584108199492,2006-07-07,2006
A-0604,0.625,0.2563025210084034,0.05263157894736842,Religador,Zona Norte,Não,0.49450549450549447,2022-10-15,2022
A-0605,0.125,0.10294117647058823,0.15789473684210525,Transformador,Zona Norte,Não,0.2077345731191885,2024-04-02,2024
A-0606,0.125,0.20378151260504207,0.15789473684210525,Isolador,Zona Sul,Sim,0.11327134404057482,2017-12-12,2017
A-0607,0.375,0.10924369747899161,1.0,Religador,Zona Norte,Não,0.5386728655959425,2023-07-27,2023
A-0608,0.0,0.10714285714285715,0.15789473684210525,Cabo,Centro,Não,0.047759932375317,2023-11-05,2023
A-0609,0.125,0.21218487394957988,0.15789473684210525,Cabo,Centro,Não,0.15469146238377007,2024-07-12,2024
A-0610,0.0,0.004201680672268908,0.15789473684210525,Isolador,Zona Sul,Sim,0.02599323753169907,2024-12-19,2024
A-0611,0.0,0.14495798319327732,1.0,Religador,Zona Sul,Não,0.0,2021-04-23,2021
A-0612,0.375,0.19747899159663868,0.47368421052631576,Cabo,Zona Norte,Não,0.42202028740490277,2024-11-06,2024
A-0613,0.375,0.18907563025210086,0.15789473684210525,Isolador,Zona Sul,Sim,0.34678782755705834,2020-01-01,2020
A-0614,0.125,0.08823529411764708,0.47368421052631576,Cabo,Centro,Não,0.20012679628064242,2023-07-15,2023
A-0615,0.25,0.2563025210084034,0.15789473684210525,Cabo,Zona Oeste,Sim,0.2567624683009298,2018-05-28,2018
A-0616,0.0,0.18067226890756308,0.15789473684210525,Cabo,Zona Norte,Sim,0.08009298393913779,2024-09-30,2024
A-0617,0.0,0.6386554621848741,0.05263157894736842,Seccionalizador,Centro,Sim,0.02071005917159763,1996-12-16,1996
A-0618,0.5,0.26470588235294124,0.15789473684210525,Religador,Zona Norte,Sim,0.5422654268808115,2014-01-04,2014
A-0619,0.125,0.1134453781512605,0.05263157894736842,Isolador,Zona Oeste,Sim,0.15173288250211328,2021-11-13,2021
A-0620,0.5,0.30672268907563033,1.0,Isolador,Zona Oeste,Não,0.5950972104818258,2015-07-28,2015
A-0621,0.5,0.02941176470588236,0.15789473684210525,Religador,Centro,Não,0.48964497041420113,2024-12-16,2024
A-0622,0.5,0.18697478991596642,1.0,Religador,Zona Sul,Não,0.6048182586644125,2019-11-13,2019
A-0623,0.25,0.21848739495798322,0.15789473684210525,Religador,Centro,Sim,0.24429416737109041,2015-10-27,2015
A-0624,0.25,0.18907563025210086,0.15789473684210525,Religador,Centro,Não,0.2766272189349112,2022-03-31,2022
A-0625,0.375,0.08403361344537816,0.15789473684210525,Transformador,Zona Norte,Não,0.4061707523245984,2024-04-22,2024
A-0626,0.25,0.18487394957983197,0.05263157894736842,Isolador,Zona Sul,Não,0.29036348267117496,2024-05-10,2024
A-0627,0.625,0.05882352941176471,0.15789473684210525,Transformador,Zona Sul,Não,0.6124260355029586,2024-08-07,2024
A-0628,0.625,0.5378151260504203,0.0,Cabo,Zona Norte,Não,0.5164835164835164,2013-05-19,2013
A-0629,0.125,0.18697478991596642,0.15789473684210525,Cabo,Centro,Não,0.21048182586644124,2024-09-07,2024
A-0630,0.25,0.25000000000000006,0.15789473684210525,Isolador,Zona Norte,Não,0.3144547759932375,2016-01-08,2016
A-0631,0.125,0.04201680672268908,0.47368421052631576,Cabo,Centro,Sim,0.18322062552831783,2024-10-25,2024
A-0632,0.25,0.1050420168067227,0.05263157894736842,Religador,Centro,Não,0.20879120879120877,2021-12-03,2021
A-0633,0.5,0.26890756302521013,0.05263157894736842,Transformador,Zona Norte,Não,0.41208791208791207,2013-06-01,2013
A-0634,0.25,0.3529411764705883,0.15789473684210525,Religador,Zona Norte,Não,0.29142011834319526,2015-05-09,2015
A-0635,0.5,0.07563025210084033,1.0,Cabo,Centro,Não,0.6274302620456466,2023-07-13,2023
A-0636,0.125,0.24789915966386558,0.47368421052631576,Transformador,Zona Norte,Não,0.14581572273879967,2021-08-21,2021
A-0637,0.375,0.1281512605042017,0.15789473684210525,Religador,Centro,Não,0.3856720202874049,2021-04-06,2021
A-0638,0.25,0.027310924369747903,0.15789473684210525,Isolador,Centro,Sim,0.22485207100591714,2024-03-07,2024
A-0639,0.375,0.10084033613445378,0.0,Religador,Zona Sul,Sim,0.3256551141166526,2024-05-06,2024
A-0640,0.375,0.3613445378151261,1.0,Cabo,Centro,Sim,0.4446322907861369,2020-01-24,2020
A-0641,0.125,0.388655462184874,0.15789473684210525,Transformador,Zona Sul,Não,0.17751479289940825,2008-07-05,2008
A-0642,0.375,0.21218487394957988,0.05263157894736842,Isolador,Centro,Não,0.37531699070160607,2015-01-14,2015
A-0643,0.125,0.19327731092436978,0.15789473684210525,Transformador,Zona Norte,Não,0.125105663567202,2021-12-04,2021
A-0644,0.375,0.12605042016806725,0.05263157894736842,Isolador,Centro,Não,0.3463651732882502,2023-08-20,2023
A-0645,0.5,0.01050420168067227,1.0,Transformador,Centro,Não,0.665257819103973,2024-12-19,2024
A-0646,0.25,0.23109243697478996,0.05263157894736842,Cabo,Zona Norte,Não,0.2214708368554522,2019-04-07,2019
A-0647,0.375,0.07983193277310925,0.15789473684210525,Isolador,Zona Oeste,Não,0.35228233305156376,2024-10-03,2024
A-0648,0.375,0.43067226890756305,0.05263157894736842,Seccionalizador,Centro,Não,0.32713440405748095,2007-12-05,2007
A-0649,0.375,0.0546218487394958,0.47368421052631576,Transformador,Zona Norte,Não,0.45160608622147086,2023-07-22,2023
A-0650,0.375,0.37605042016806733,0.47368421052631576,Transformador,Zona Sul,Sim,0.4539306846999155,2022-07-23,2022
A-0651,0.125,0.025210084033613446,0.15789473684210525,Religador,Zona Norte,Não,0.12489433643279797,2024-12-04,2024
A-0652,0.0,0.8025210084033614,0.15789473684210525,Isolador,Zona Oeste,Não,0.04733727810650888,2016-04-06,2016
A-0653,0.5,0.044117647058823525,0.47368421052631576,Seccionalizador,Centro,Sim,0.5528317836010144,2023-06-19,2023
A-0654,0.125,0.39075630252100846,0.0,Cabo,Zona Oeste,Não,0.1709636517328825,2019-07-04,2019
A-0655,0.25,0.09873949579831934,0.15789473684210525,Religador,Zona Norte,Não,0.25612848689771767,2022-12-27,2022
A-0656,0.125,0.26890756302521013,0.05263157894736842,Seccionalizador,Zona Norte,Não,0.18512256973795435,2013-11-13,2013
A-0657,0.625,0.5399159663865547,1.0,Isolador,Zona Oeste,Sim,0.7743026204564666,2002-08-22,2002
A-0658,0.125,0.13865546218487396,0.15789473684210525,Seccionalizador,Zona Norte,Não,0.18786982248520706,2019-02-20,2019
A-0659,0.25,0.754201680672269,0.47368421052631576,Transformador,Zona Norte,Não,0.3155114116652578,2001-12-15,2001
A-0660,0.25,0.5483193277310925,0.15789473684210525,Transformador,Zona Sul,Sim,0.2888841927303466,2005-10-27,2005
A-0661,0.125,0.03781512605042017,0.05263157894736842,Religador,Zona Norte,Não,0.1382079459002536,2023-02-09,2023
A-0662,0.0,0.17016806722689082,0.05263157894736842,Isolador,Centro,Sim,0.08009298393913779,2018-04-19,2018
A-0663,0.0,0.14075630252100843,0.05263157894736842,Isolador,Zona Sul,Sim,0.04395604395604396,2021-03-27,2021
A-0664,0.25,0.18067226890756308,0.15789473684210525,Seccionalizador,Centro,Sim,0.2713440405748098,2024-02-18,2024
A-0665,0.25,0.12605042016806725,0.05263157894736842,Religador,Zona Oeste,Sim,0.24873203719357564,2022-01-15,2022
A-0666,0.375,0.07563025210084033,0.0,Isolador,Zona Oeste,Não,0.33601014370245136,2024-09-09,2024
A-0667,0.375,0.16176470588235298,0.47368421052631576,Transformador,Zona Norte,Sim,0.46280642434488584,2021-06-09,2021
A-0668,0.0,0.26260504201680673,1.0,Seccionalizador,Zona Norte,Não,0.035925612848689774,2024-11-19,2024
A-0669,0.375,0.004201680672268908,0.15789473684210525,Cabo,Centro,Não,0.40595942519019446,2024-12-19,2024
A-0670,0.125,0.33193277310924374,0.15789473684210525,Transformador,Centro,Não,0.17899408284023666,2009-04-19,2009
A-0671,0.125,0.19747899159663868,0.0,Religador,Zona Oeste,Não,0.18047337278106507,2022-11-16,2022
A-0672,0.375,0.47899159663865554,0.15789473684210525,Isolador,Centro,Não,0.4241335587489434,2006-04-20,2006
A-0673,0.0,0.11764705882352942,0.47368421052631576,Transformador,Zona Norte,Não,0.06741335587489435,2021-08-30,2021
A-0674,0.125,0.1050420168067227,0.05263157894736842,Cabo,Zona Oeste,Sim,0.13250211327134406,2024-04-18,2024
A-0675,0.25,0.08403361344537816,0.05263157894736842,Cabo,Zona Oeste,Não,0.2764158918005072,2022-01-15,2022
A-0676,0.25,0.2521008403361345,0.47368421052631576,Religador,Zona Norte,Não,0.3224852071005917,2018-01-19,2018
A-0677,0.125,0.02100840336134454,0.15789473684210525,Transformador,Zona Norte,Sim,0.21513102282333052,2024-07-05,2024
A-0678,0.125,0.09033613445378152,0.0,Seccionalizador,Zona Sul,Sim,0.10819949281487744,2024-02-26,2024
A-0679,0.0,0.19957983193277312,0.15789473684210525,Transformador,Zona Oeste,Sim,0.007396449704142012,2018-09-06,2018
A-0680,0.125,0.03571428571428572,0.15789473684210525,Cabo,Zona Sul,Não,0.1183431952662722,2024-06-05,2024
A-0681,0.25,0.18487394957983197,0.15789473684210525,Religador,Zona Norte,Não,0.29078613693998306,2019-08-16,2019
A-0682,0.125,0.42226890756302526,0.47368421052631576,Religador,Centro,Não,0.2295012679628064,2016-02-07,2016
A-0683,0.5,0.3844537815126051,0.47368421052631576,Seccionalizador,Centro,Sim,0.5247252747252746,2012-05-22,2012
A-0684,0.125,0.15756302521008406,0.15789473684210525,Religador,Zona Norte,Não,0.18765849535080303,2023-10-05,2023
A-0685,0.375,0.34453781512605053,1.0,Religador,Zona Oeste,Sim,0.5063398140321217,2024-06-30,2024
A-0686,0.125,0.2436974789915967,0.15789473684210525,Religador,Zona Oeste,Sim,0.18829247675401523,2017-08-24,2017
A-0687,0.375,0.19957983193277312,0.47368421052631576,Religador,Zona Oeste,Não,0.43068469991546915,2020-11-05,2020
A-0688,0.0,0.2752100840336135,0.15789473684210525,Religador,Zona Norte,Sim,0.08558748943364328,2024-10-22,2024
A-0689,0.125,0.12605042016806725,0.47368421052631576,Cabo,Zona Sul,Sim,0.13503803888419275,2020-07-27,2020
A-0690,0.25,0.1365546218487395,1.0,Transformador,Zona Oeste,Sim,0.3706677937447168,2019-12-08,2019
A-0691,0.125,0.23949579831932777,0.0,Isolador,Zona Sul,Não,0.110312764158918,2014-03-25,2014
A-0692,0.25,0.17016806722689082,1.0,Religador,Zona Norte,Não,0.3412933220625528,2021-10-11,2021
A-0693,0.25,0.3781512605042017,0.47368421052631576,Isolador,Zona Norte,Não,0.34868977176669486,2021-04-04,2021
