ID_Ativo,Frequencia_Falhas,Tempo_Operacao,Numero_Clientes_Afetados,Tipo_Ativo,Localidade,Historico_Manutencao,Impacto_DEC_FEC,Data_Evento,Ano,Criticidade
A-0402,0.25,0.4453781512605042,0.4736842105263157,Cabo,Centro,Sim,0.334530853761623,2013-02-14,2013,0.36180337285957676
A-0403,0.0,0.6029411764705883,0.0526315789473684,Cabo,Centro,Não,0.0697379543533389,2017-02-18,2017,0.19838246416598407
A-0404,0.5,0.2226890756302521,0.0526315789473684,Cabo,Zona Sul,Sim,0.4059594251901944,2015-04-24,2015,0.3179289809975687
A-0405,0.125,0.134453781512605,0.1578947368421052,Seccionalizador,Centro,Não,0.1117920540997464,2020-01-11,2020,0.13309428723217717
A-0406,0.0,0.2100840336134454,1.0,Seccionalizador,Zona Sul,Sim,0.0784023668639053,2020-05-11,2020,0.2708654467704242
A-0407,0.25,0.1407563025210084,0.0526315789473684,Religador,Centro,Sim,0.2051986475063398,2024-06-06,2024,0.17327307129641017
A-0408,0.25,0.3802521008403362,0.0526315789473684,Transformador,Zona Oeste,Sim,0.2026627218934911,2016-07-12,2016,0.24486821823092367
A-0409,0.375,0.2752100840336135,0.4736842105263157,Isolador,Zona Oeste,Não,0.3932797971259509,2018-03-16,2018,0.3666278470279423
A-0410,0.25,0.1134453781512605,0.1578947368421052,Isolador,Zona Oeste,Sim,0.2688081149619611,2021-08-20,2021,0.1924933723099953
A-0411,0.0,0.2794117647058824,1.0,Transformador,Zona Oeste,Não,0.0521978021978022,2015-08-24,2015,0.28904330963154495
A-0412,0.25,0.0231092436974789,0.0526315789473684,Religador,Zona Oeste,Sim,0.261411665257819,2024-07-12,2024,0.14360025542449925
A-0413,0.25,0.4642857142857143,0.1578947368421052,Transformador,Zona Oeste,Não,0.2544378698224852,2004-06-17,2004,0.2963084486363839
A-0414,0.375,0.0924369747899159,0.0526315789473684,Transformador,Zona Sul,Não,0.3666525781910397,2024-10-31,2024,0.22492266604555244
A-0415,0.25,0.4243697478991597,0.0526315789473684,Isolador,Centro,Não,0.2119611158072696,2014-04-14,2014,0.25903335173994857
A-0416,0.25,0.1134453781512605,0.1578947368421052,Religador,Centro,Não,0.3110735418427726,2021-12-05,2021,0.19671991499807645
A-0417,0.0,0.180672268907563,0.1578947368421052,Seccionalizador,Centro,Sim,0.0593829247675401,2017-03-10,2017,0.09171892051744394
A-0418,0.375,0.1281512605042017,0.4736842105263157,Isolador,Zona Sul,Sim,0.4547759932375317,2019-03-12,2019,0.32865981958027685
A-0419,0.375,0.2373949579831933,0.1578947368421052,Seccionalizador,Zona Norte,Não,0.3573541842772612,2022-06-04,2022,0.2885328531911051
A-0420,0.5,0.0567226890756302,0.1578947368421052,Religador,Zona Oeste,Sim,0.4549873203719357,2023-07-23,2023,0.2940944861283037
A-0421,0.0,0.0084033613445378,0.1578947368421052,Transformador,Zona Oeste,Sim,0.047971259509721,2024-12-19,2024,0.03889708172275448
A-0422,0.5,0.4033613445378151,1.0,Cabo,Zona Norte,Não,0.6479289940828402,2017-08-16,2017,0.5858013027696285
A-0423,0.0,0.4621848739495799,0.0526315789473684,Cabo,Zona Norte,Não,0.0090870667793744,2019-02-10,2019,0.15009048465228508
A-0424,0.25,0.1134453781512605,0.0526315789473684,Religador,Zona Oeste,Não,0.2943786982248521,2020-10-11,2020,0.17399779905733703
A-0425,0.125,0.0798319327731092,0.1578947368421052,Cabo,Centro,Não,0.2147083685545224,2022-04-27,2022,0.12699936405580603
A-0426,0.25,0.1428571428571428,0.1578947368421052,Seccionalizador,Zona Sul,Não,0.2806424344885883,2018-04-10,2018,0.20250033367442272
A-0427,0.25,0.0588235294117647,0.0526315789473684,Cabo,Centro,Não,0.2943786982248521,2024-01-28,2024,0.1576112444354883
A-0428,0.0,0.2226890756302521,1.0,Religador,Zona Sul,Não,0.0179628064243448,2024-01-22,2024,0.2686030033315101
A-0429,0.25,0.1239495798319327,0.0526315789473684,Religador,Centro,Sim,0.1967455621301775,2019-06-02,2019,0.16738574595207126
A-0430,0.5,0.111344537815126,0.4736842105263157,Seccionalizador,Zona Oeste,Sim,0.5285291631445477,2024-06-16,2024,0.38099311976425576
A-0431,0.125,0.1029411764705882,0.0526315789473684,Cabo,Zona Norte,Não,0.1584953508030431,2020-10-28,2020,0.10725820381095445
A-0432,0.25,0.157563025210084,0.1578947368421052,Cabo,Centro,Não,0.2295012679628064,2020-02-02,2020,0.2017979817277269
A-0433,0.375,0.1260504201680672,1.0,Transformador,Centro,Não,0.5382502113271344,2024-11-29,2024,0.4416401471831336
A-0434,0.0,0.1596638655462185,0.0526315789473684,Isolador,Zona Norte,Não,0.0139475908706677,2018-01-28,2018,0.059820234540406005
A-0435,0.25,0.0945378151260504,1.0,Religador,Zona Oeste,Não,0.3231191885038039,2024-11-05,2024,0.3606732633881955
A-0436,0.125,0.3445378151260505,0.1578947368421052,Transformador,Zona Sul,Sim,0.1980135249366018,2011-05-16,2011,0.20474164439989637
A-0437,0.0,0.2226890756302521,1.0,Religador,Zona Norte,Sim,0.0219780219780219,2022-11-04,2022,0.2690045248868778
A-0438,0.125,0.1617647058823529,0.1578947368421052,Transformador,Zona Norte,Não,0.1367286559594251,2019-09-18,2019,0.1437812247290694
A-0439,0.375,0.065126050420168,0.1578947368421052,Isolador,Zona Norte,Não,0.4030008453085376,2023-07-10,2023,0.24141684702532523
A-0440,0.125,0.3298319327731093,0.0526315789473684,Transformador,Zona Sul,Sim,0.1257396449704142,2023-04-03,2023,0.17204986011844792
A-0441,0.25,0.0987394957983193,0.1578947368421052,Religador,Zona Sul,Sim,0.2459847844463228,2021-11-13,2021,0.1857992745525491
A-0442,0.125,0.180672268907563,0.0,Cabo,Zona Norte,Sim,0.1088334742180896,2022-06-07,2022,0.11508502809407786
A-0443,0.625,0.1029411764705882,0.0526315789473684,Religador,Zona Sul,Não,0.5384615384615384,2023-11-04,2023,0.34525482257680395
A-0444,0.125,0.2752100840336135,0.0526315789473684,Seccionalizador,Zona Sul,Não,0.198647506339814,2013-10-27,2013,0.16295409163353916
A-0445,0.5,0.1008403361344537,0.1578947368421052,Seccionalizador,Zona Oeste,Não,0.5350803043110736,2022-09-17,2022,0.3153390786398645
A-0446,0.25,0.2794117647058824,0.4736842105263157,Seccionalizador,Zona Oeste,Sim,0.2918427726120033,2021-10-09,2021,0.30774464877822816
A-0447,0.0,0.0861344537815126,0.0526315789473684,Seccionalizador,Zona Sul,Não,0.0374049027895181,2021-06-05,2021,0.040107142202879274
A-0448,0.125,0.0168067226890756,0.0526315789473684,Isolador,Zona Sul,Não,0.1456043956043956,2024-11-11,2024,0.08012877215663593
A-0449,0.375,0.0945378151260504,0.1578947368421052,Cabo,Centro,Não,0.4385038038884192,2023-10-09,2023,0.2537906722950781
A-0450,0.25,0.2079831932773109,0.0526315789473684,Cabo,Zona Oeste,Sim,0.2121724429416737,2022-07-20,2022,0.19413851806683435
A-0451,0.375,0.0546218487394958,0.0,Religador,Zona Norte,Não,0.2859256128486898,2024-06-12,2024,0.19497911590671774
A-0452,0.375,0.1491596638655462,0.0526315789473684,Transformador,Centro,Não,0.3685545224006762,2024-06-18,2024,0.24212966718920517
A-0453,0.125,0.1491596638655462,1.0,Religador,Zona Norte,Sim,0.2468300929839391,2018-01-04,2018,0.31943090845805777
A-0454,0.0,0.5168067226890757,0.4736842105263157,Religador,Zona Oeste,Sim,0.0154268808114961,2003-02-16,2003,0.25132154699313547
A-0455,0.125,0.0777310924369747,0.1578947368421052,Religador,Centro,Não,0.1350380388841927,2023-04-12,2023,0.11840207898793273
A-0456,0.5,0.48109243697479,0.1578947368421052,Religador,Zona Norte,Não,0.4710481825866441,2024-10-13,2024,0.42301149671952243
A-0457,0.25,0.0777310924369747,0.1578947368421052,Cabo,Zona Norte,Sim,0.2252747252747252,2022-11-30,2022,0.17742574762698599
A-0458,0.5,0.2521008403361345,0.1578947368421052,Transformador,Centro,Sim,0.510989010989011,2016-08-02,2016,0.3583081005681625
A-0459,0.375,0.1302521008403361,0.1578947368421052,Religador,Centro,Sim,0.4059594251901944,2023-10-08,2023,0.2612505201395413
A-0460,0.25,0.1155462184873949,0.1578947368421052,Cabo,Zona Oeste,Não,0.2867709213863059,2024-02-25,2024,0.19491990505327011
A-0461,0.375,0.0399159663865546,0.0526315789473684,Religador,Zona Oeste,Não,0.2990278951817413,2023-06-04,2023,0.2024038952236142
A-0462,0.25,0.25,0.0,Seccionalizador,Centro,Não,0.1724429416737109,2016-10-01,2016,0.19224429416737107
A-0463,0.25,0.3382352941176471,0.1578947368421052,Religador,Zona Oeste,Não,0.2453508030431107,2010-01-31,2010,0.2575846159080262
A-0464,0.25,0.2436974789915967,0.4736842105263157,Religador,Zona Sul,Sim,0.2922654268808115,2024-05-16,2024,0.29707262849082333
A-0465,0.375,0.0924369747899159,0.1578947368421052,Isolador,Zona Norte,Não,0.4182163989856297,2022-09-06,2022,0.2511316797039588
A-0466,0.125,0.1239495798319327,0.4736842105263157,Seccionalizador,Zona Sul,Não,0.147083685545224,2023-02-13,2023,0.19663008460936535
A-0467,0.25,0.1449579831932773,1.0,Transformador,Zona Oeste,Sim,0.2956466610312764,2021-01-03,2021,0.37305206106111083
A-0468,0.375,0.2668067226890757,0.0526315789473684,Religador,Zona Norte,Não,0.3332628909551986,2013-05-27,2013,0.27389462169171624
A-0469,0.25,0.3697478991596639,0.1578947368421052,Transformador,Centro,Não,0.2671174978867286,2012-02-07,2012,0.2692150669049931
A-0470,0.0,0.1365546218487395,0.1578947368421052,Seccionalizador,Zona Oeste,Não,0.0464919695688926,2021-03-30,2021,0.07719453087993214
A-0471,0.125,0.0210084033613445,1.0,Religador,Zona Sul,Sim,0.2322485207100591,2024-03-18,2024,0.2795273730794092
A-0472,0.25,0.0210084033613445,1.0,Isolador,Centro,Não,0.3013524936601859,2024-10-07,2024,0.33643777037442196
A-0473,0.25,0.0840336134453781,0.1578947368421052,Cabo,Zona Norte,Não,0.2975486052409129,2022-02-02,2022,0.18654389192612578
A-0474,0.125,0.3298319327731093,0.0526315789473684,Isolador,Zona Norte,Sim,0.1320794590025359,2010-04-13,2010,0.17268384152166008
A-0475,0.0,0.2563025210084034,0.4736842105263157,Isolador,Zona Oeste,Sim,0.0316990701606086,2023-10-11,2023,0.174797505423845
A-0476,0.625,0.2773109243697479,0.0526315789473684,Cabo,Zona Norte,Sim,0.5851648351648351,2021-08-10,2021,0.40223607661688154
A-0477,0.25,0.0903361344537815,0.4736842105263157,Cabo,Centro,Não,0.2880388841927303,2021-06-12,2021,0.2506415708606706
A-0478,0.125,0.1155462184873949,1.0,Cabo,Zona Sul,Não,0.2128064243448858,2020-06-06,2020,0.30594450798070705
A-0479,0.25,0.3214285714285715,0.1578947368421052,Religador,Zona Norte,Sim,0.2521132713440405,2022-08-04,2022,0.25321884593139654
A-0480,0.0,0.4957983193277311,0.1578947368421052,Transformador,Centro,Sim,0.0526204564666103,2013-03-11,2013,0.1855804888134014
A-0481,0.25,0.3277310924369748,0.1578947368421052,Transformador,Zona Norte,Sim,0.3062130177514792,2024-10-30,2024,0.26051957687466143
A-0482,0.125,0.3277310924369748,0.1578947368421052,Cabo,Zona Oeste,Não,0.2041420118343195,2022-04-06,2022,0.20031247628294543
A-0483,0.375,0.0861344537815126,0.1578947368421052,Isolador,Centro,Não,0.4237109044801352,2024-07-01,2024,0.24979037395088835
A-0484,0.5,0.2689075630252101,0.4736842105263157,Seccionalizador,Zona Sul,Não,0.5860101437024514,2019-06-07,2019,0.43401012538307127
A-0485,0.25,0.0462184873949579,1.0,Cabo,Zona Norte,Não,0.3172020287404902,2024-07-12,2024,0.3455857490925364
A-0486,0.0,0.3613445378151261,1.0,Isolador,Centro,Não,0.0688926458157227,2009-06-17,2009,0.3152926259261101
A-0487,0.25,0.2184873949579832,0.0526315789473684,Isolador,Zona Norte,Sim,0.2690194420963651,2021-10-30,2021,0.20297447848650518
A-0488,0.25,0.134453781512605,0.4736842105263157,Religador,Zona Norte,Sim,0.2628909551986474,2023-03-08,2023,0.2613620720789094
A-0489,0.375,0.0126050420168067,0.4736842105263157,Religador,Zona Oeste,Não,0.4395604395604395,2024-12-19,2024,0.2924743986663491
A-0490,0.625,0.1323529411764706,0.0526315789473684,Transformador,Centro,Sim,0.5756551141166525,2020-03-28,2020,0.3577977095540801
A-0491,0.25,0.1680672268907563,0.0,Transformador,Zona Sul,Sim,0.2168216398985629,2021-09-22,2021,0.17210233205708317
A-0492,0.375,0.180672268907563,0.0526315789473684,Seccionalizador,Centro,Não,0.3243871513102282,2020-07-23,2020,0.24716671159276543
A-0493,0.375,0.1365546218487395,1.0,Seccionalizador,Zona Oeste,Não,0.5291631445477599,2021-03-04,2021,0.4438827010093979
A-0494,0.25,0.1071428571428571,0.1578947368421052,Seccionalizador,Zona Sul,Sim,0.2396449704142011,2024-07-17,2024,0.18768630155269828
A-0495,0.625,0.0777310924369747,0.4736842105263157,Seccionalizador,Zona Sul,Sim,0.6777261200338124,2022-06-06,2022,0.43582878183973683
A-0496,0.25,0.4957983193277311,0.0526315789473684,Isolador,Centro,Sim,0.2666948436179205,2012-12-24,2012,0.28593529594958506
A-0497,0.625,0.5903361344537816,0.4736842105263157,Isolador,Zona Norte,Não,0.6931530008453086,2022-05-12,2022,0.5911529825259285
A-0498,0.0,0.1995798319327731,0.0,Transformador,Centro,Sim,0.0743871513102282,2022-01-01,2022,0.06731266471085474
A-0499,0.125,0.0840336134453781,0.1578947368421052,Religador,Zona Oeste,Sim,0.1276415891800507,2024-01-02,2024,0.11955319032003954
A-0500,0.125,0.0630252100840336,0.1578947368421052,Religador,Zona Norte,Não,0.1375739644970414,2022-11-13,2022,0.11424390684333527
A-0501,0.25,0.1365546218487395,0.0526315789473684,Cabo,Zona Sul,Sim,0.2104818258664412,2022-01-03,2022,0.17254088493073966
A-0502,0.125,0.5756302521008404,0.4736842105263157,Isolador,Zona Sul,Sim,0.2309805579036348,2018-12-04,2018,0.3405239735258788
A-0503,0.125,0.2058823529411765,0.0526315789473684,Seccionalizador,Zona Norte,Sim,0.1392645815722738,2023-02-13,2023,0.136217479829054
A-0504,0.0,0.3844537815126051,0.1578947368421052,Seccionalizador,Zona Sul,Sim,0.0346576500422654,2009-03-30,2009,0.15038084682642913
A-0505,0.375,0.3802521008403362,0.1578947368421052,Cabo,Zona Sul,Sim,0.3366441251056635,2016-12-27,2016,0.3293189901310883
A-0506,0.375,0.2752100840336135,0.1578947368421052,Religador,Zona Sul,Sim,0.3514370245139476,2021-10-31,2021,0.2992856750298999
A-0507,0.0,0.0567226890756302,0.0526315789473684,Seccionalizador,Zona Norte,Não,0.0435333896872358,2024-05-05,2024,0.03189646148088632
A-0508,0.125,0.3802521008403362,0.0,Religador,Zona Norte,Sim,0.0891800507185122,2016-02-28,2016,0.1729936353239521
A-0509,0.25,0.0504201680672268,1.0,Cabo,Centro,Não,0.3448858833474218,2024-11-27,2024,0.3496146387549102
A-0510,0.625,0.0861344537815126,0.0526315789473684,Religador,Zona Oeste,Não,0.5346576500422654,2021-05-01,2021,0.339832416928154
A-0511,0.125,0.2121848739495798,0.4736842105263157,Religador,Zona Sul,Não,0.2113271344040574,2023-01-07,2023,0.22952501773054282
A-0512,0.375,0.1239495798319327,1.0,Religador,Zona Norte,Sim,0.5067624683009299,2023-03-31,2023,0.4378611207796728
A-0513,0.0,0.2121848739495798,0.0526315789473684,Seccionalizador,Zona Oeste,Sim,0.0460693153000845,2017-01-23,2017,0.07878870950435606
A-0514,0.25,0.0483193277310924,0.0526315789473684,Transformador,Centro,Não,0.2176669484361791,2023-03-10,2023,0.1467888089524193
A-0515,0.125,0.0861344537815126,0.1578947368421052,Isolador,Zona Oeste,Não,0.187869822485207,2024-04-08,2024,0.12620626575139554
A-0516,0.125,0.2668067226890757,1.0,Religador,Zona Oeste,Não,0.2197802197802197,2017-12-08,2017,0.3520200387847447
A-0517,0.25,0.8781512605042018,1.0,Religador,Zona Oeste,Sim,0.3070583262890955,1999-02-11,1999,0.5941512107801701
A-0518,0.25,0.4411764705882353,0.1578947368421052,Religador,Zona Oeste,Não,0.3197379543533389,2024-07-23,2024,0.29590568398022554
A-0519,0.125,0.0315126050420168,0.4736842105263157,Transformador,Zona Norte,Sim,0.1371513102282333,2024-01-03,2024,0.1679057546406915
A-0520,0.125,0.134453781512605,0.0526315789473684,Cabo,Centro,Sim,0.1022823330515638,2023-01-05,2023,0.11109068354841155
A-0521,0.125,0.0987394957983193,1.0,Seccionalizador,Zona Sul,Não,0.1648351648351648,2024-01-01,2024,0.2961053652230123
A-0522,0.125,0.1659663865546218,1.0,Transformador,Zona Norte,Sim,0.2411242603550296,2017-10-09,2017,0.3239023420018895
A-0523,0.375,0.2100840336134454,0.0526315789473684,Religador,Centro,Não,0.3465765004226542,2015-09-12,2015,0.25820917591577275
A-0524,0.25,0.1050420168067227,0.0526315789473684,Transformador,Zona Sul,Não,0.2772612003381234,2024-05-11,2024,0.16976504086530284
A-0525,0.625,0.3466386554621849,0.0526315789473684,Transformador,Zona Norte,Não,0.5105663567202029,2023-03-28,2023,0.41557454810014943
A-0526,0.125,0.3907563025210084,0.0526315789473684,Transformador,Zona Oeste,Não,0.1483516483516483,2020-10-26,2020,0.19258837138094106
A-0527,0.375,0.3760504201680673,0.4736842105263157,Cabo,Zona Oeste,Não,0.4308960270498732,2011-10-30,2011,0.40064157086067065
A-0528,0.25,0.0735294117647058,0.1578947368421052,Isolador,Zona Oeste,Não,0.3106508875739645,2024-10-19,2024,0.18470285965522923
A-0529,0.375,0.2184873949579832,0.0,Seccionalizador,Zona Sul,Sim,0.2506339814032121,2024-01-06,2024,0.24060961662771618
A-0530,0.375,0.3529411764705883,0.1578947368421052,Cabo,Zona Oeste,Não,0.3609467455621301,2019-06-28,2019,0.32355597486581056
A-0531,0.375,0.3067226890756303,1.0,Cabo,Zona Oeste,Sim,0.4530853761622992,2018-10-15,2018,0.48732534433891905
A-0532,0.0,0.2920168067226891,0.1578947368421052,Isolador,Zona Sul,Sim,0.0898140321217244,2014-09-28,2014,0.1281653925974002
A-0533,0.375,0.4474789915966387,0.1578947368421052,Cabo,Centro,Sim,0.3846153846153846,2011-09-15,2011,0.35428418330895106
A-0534,0.25,0.1155462184873949,0.0526315789473684,Transformador,Zona Oeste,Não,0.2366863905325443,2024-02-14,2024,0.16885882038894662
A-0535,0.125,0.0252100840336134,1.0,Transformador,Zona Oeste,Não,0.1925190194420963,2024-10-14,2024,0.2768149271542936
A-0536,0.25,0.134453781512605,0.4736842105263157,Religador,Zona Norte,Não,0.364327979712595,2021-03-16,2021,0.27150577453030417
A-0537,0.375,0.1407563025210084,0.0526315789473684,Cabo,Centro,Sim,0.3814454775993238,2021-11-06,2021,0.2408977543057086
A-0538,0.0,0.796218487394958,0.0,Religador,Zona Sul,Não,0.073541842772612,1993-11-20,1993,0.2462197304957486
A-0539,0.25,0.0966386554621848,0.0,Seccionalizador,Centro,Não,0.1959002535925612,2024-10-04,2024,0.14858162199791158
A-0540,0.0,0.3844537815126051,0.0526315789473684,Transformador,Zona Oeste,Não,0.0164835164835164,2014-09-23,2014,0.12751080189160685
A-0541,0.0,0.6974789915966386,0.1578947368421052,Seccionalizador,Zona Oeste,Não,0.0963651732882502,2009-09-23,2009,0.25045916217623765
A-0542,0.25,0.596638655462185,1.0,Isolador,Centro,Sim,0.3355874894336432,2011-08-16,2011,0.5125503455820198
A-0543,0.125,0.1680672268907563,0.1578947368421052,Transformador,Zona Sul,Não,0.1405325443786982,2024-02-04,2024,0.14605236987351775
A-0544,0.0,0.3109243697478992,0.4736842105263157,Seccionalizador,Centro,Não,0.0486052409129332,2014-10-08,2014,0.19287467712092624
A-0545,0.125,0.2058823529411765,0.1578947368421052,Isolador,Zona Sul,Não,0.2079459002535925,2015-04-30,2015,0.16413824327613322
A-0546,0.25,0.0840336134453781,0.4736842105263157,Seccionalizador,Zona Norte,Não,0.3026204564666103,2024-01-19,2024,0.25020897178553764
A-0547,0.375,0.4285714285714286,0.4736842105263157,Isolador,Zona Sul,Não,0.4524513947590871,2016-09-07,2016,0.4185534101526004
A-0548,0.5,0.2647058823529412,0.0526315789473684,Isolador,Zona Norte,Não,0.4740067624683009,2020-09-29,2020,0.3373387567421861
A-0549,0.25,0.0735294117647058,0.1578947368421052,Transformador,Centro,Sim,0.2681741335587489,2022-02-07,2022,0.18045518425370768
A-0550,0.25,0.1239495798319327,0.1578947368421052,Religador,Zona Norte,Sim,0.2476754015215553,2020-09-16,2020,0.19353136147015637
A-0551,0.25,0.1512605042016807,0.0,Isolador,Centro,Não,0.2702874049027895,2019-10-17,2019,0.17240689175078316
A-0552,0.0,0.3949579831932773,0.1578947368421052,Isolador,Zona Norte,Não,0.0999577345731192,2010-12-13,2010,0.16006211578371615
A-0553,0.25,0.0546218487394958,0.1578947368421052,Transformador,Centro,Sim,0.3121301775147929,2024-05-30,2024,0.1791785197417491
A-0554,0.375,0.0546218487394958,1.0,Religador,Zona Norte,Não,0.5097210481825867,2023-04-05,2023,0.4173586594401074
A-0555,0.125,0.2016806722689076,0.1578947368421052,Cabo,Zona Oeste,Não,0.1422231614539306,2016-04-12,2016,0.15630546519448638
A-0556,0.75,0.0693277310924369,0.4736842105263157,Cabo,Zona Oeste,Não,0.8837700760777684,2022-03-18,2022,0.5039121690407711
A-0557,0.125,0.1470588235294117,0.1578947368421052,Religador,Zona Oeste,Não,0.1401098901098901,2022-06-25,2022,0.13970758343823356
A-0558,0.375,0.111344537815126,0.4736842105263157,Seccionalizador,Zona Oeste,Não,0.4775993237531699,2021-08-20,2021,0.32590013582511795
A-0559,0.125,0.0126050420168067,0.1578947368421052,Transformador,Centro,Não,0.2079459002535925,2024-12-19,2024,0.1061550499988223
A-0560,0.125,0.0924369747899159,0.4736842105263157,Religador,Centro,Não,0.1939983093829247,2024-01-18,2024,0.1918677654805304
A-0561,0.375,0.1428571428571428,0.1578947368421052,Cabo,Zona Norte,Não,0.4201183431952662,2018-07-03,2018,0.26644792454509053
A-0562,0.375,0.3361344537815126,0.1578947368421052,Isolador,Zona Oeste,Sim,0.4188503803888419,2019-06-18,2019,0.32430432154175903
A-0563,0.375,0.6050420168067228,0.1578947368421052,Cabo,Zona Oeste,Sim,0.3556635672020287,2004-06-08,2004,0.39865790913064075
A-0564,0.125,0.0840336134453781,0.1578947368421052,Isolador,Centro,Não,0.1815300084530853,2022-07-30,2022,0.124942032247343
A-0565,0.75,0.1953781512605042,0.0526315789473684,Transformador,Zona Norte,Não,0.5940405748098055,2019-08-02,2019,0.4285438186486055
A-0566,0.0,0.25,0.0,Isolador,Centro,Não,0.0526204564666103,2015-04-18,2015,0.08026204564666103
A-0567,0.125,0.7563025210084034,0.0,Religador,Zona Sul,Não,0.0991124260355029,2019-12-26,2019,0.28680199890607133
A-0568,0.5,0.1071428571428571,0.4736842105263157,Isolador,Zona Sul,Sim,0.5684699915469146,2020-10-11,2020,0.3837266984028118
A-0569,0.0,0.0798319327731092,0.0526315789473684,Seccionalizador,Centro,Não,0.0868554522400676,2022-02-24,2022,0.0431614408454132
A-0570,0.625,0.1260504201680672,0.0526315789473684,Religador,Zona Norte,Não,0.5908706677937448,2020-11-25,2020,0.3574285086192683
A-0571,0.25,0.0798319327731092,0.4736842105263157,Transformador,Zona Sul,Não,0.2952240067624683,2021-06-29,2021,0.24820882261344274
A-0572,0.125,0.2794117647058824,0.1578947368421052,Religador,Zona Sul,Não,0.1671597633136094,2020-08-19,2020,0.1821184531115467
A-0573,0.0,0.3445378151260505,0.1578947368421052,Seccionalizador,Centro,Não,0.0530431107354184,2021-10-15,2021,0.14024460297977803
A-0574,0.0,0.2079831932773109,0.0526315789473684,Transformador,Zona Oeste,Não,0.0997464074387151,2023-03-10,2023,0.08289591451653847
A-0575,0.5,0.1974789915966386,1.0,Cabo,Zona Norte,Não,0.6335587489433643,2023-12-14,2023,0.522599572373328
A-0576,0.25,0.4348739495798319,0.4736842105263157,Seccionalizador,Zona Oeste,Sim,0.3355874894336432,2017-04-08,2017,0.358757775922577
A-0577,0.25,0.1449579831932773,0.4736842105263157,Transformador,Zona Oeste,Não,0.3590448013524936,2019-04-11,2019,0.2741287171984957
A-0578,0.125,0.3046218487394958,0.1578947368421052,Isolador,Centro,Não,0.1504649196956889,2017-03-22,2017,0.18801199395983867
A-0579,0.0,0.1428571428571428,0.4736842105263157,Religador,Centro,Não,0.0942519019442096,2022-09-06,2022,0.14701917515682694
A-0580,0.25,0.0567226890756302,0.0526315789473684,Transformador,Zona Sul,Sim,0.2909974640743871,2024-07-25,2024,0.15664286891960144
A-0581,0.125,0.3907563025210084,0.0,Religador,Centro,Não,0.180473372781065,2007-02-20,2007,0.18527422803440904
A-0582,0.375,0.2184873949579832,0.0,Isolador,Zona Oeste,Não,0.2768385460693153,2015-04-16,2015,0.2432300730943265
A-0583,0.0,0.365546218487395,0.1578947368421052,Transformador,Zona Sul,Não,0.0412087912087912,2023-02-07,2023,0.14536369203551863
A-0584,0.125,0.2373949579831933,0.1578947368421052,Cabo,Zona Oeste,Sim,0.2030853761622992,2015-03-07,2015,0.17310597237960895
A-0585,0.125,0.2584033613445378,0.1578947368421052,Seccionalizador,Centro,Não,0.1489856297548605,2022-09-14,2022,0.17399851874726843
A-0586,0.5,0.0819327731092437,0.0,Transformador,Zona Norte,Não,0.3947590870667793,2022-11-24,2022,0.26405574063945103
A-0587,0.375,0.2542016806722689,0.1578947368421052,Isolador,Zona Sul,Não,0.3476331360946745,2016-11-20,2016,0.2926027651795692
A-0588,0.25,0.4327731092436975,0.4736842105263157,Transformador,Centro,Sim,0.2675401521555368,2020-08-23,2020,0.3513227900939261
A-0589,0.25,0.1596638655462185,0.1578947368421052,Religador,Zona Sul,Sim,0.2666948436179205,2021-05-20,2021,0.20614759139407865
A-0590,0.25,0.1029411764705882,0.4736842105263157,Transformador,Zona Oeste,Não,0.3229078613693998,2020-03-24,2020,0.2579099811833796
A-0591,0.25,0.3130252100840336,0.0526315789473684,Cabo,Zona Norte,Sim,0.23541842772612,2012-07-07,2012,0.2279757215872958
A-0592,0.25,0.0483193277310924,0.4736842105263157,Transformador,Zona Sul,Sim,0.3226965342349958,2024-09-06,2024,0.24150229384809047
A-0593,0.125,0.4705882352941177,0.1578947368421052,Seccionalizador,Centro,Sim,0.165469146238377,2008-06-27,2008,0.23930233258049402
A-0594,0.0,0.1407563025210084,0.0526315789473684,Transformador,Zona Norte,Não,0.0714285714285714,2024-07-28,2024,0.05989606368863334
A-0595,0.5,0.3046218487394958,0.0526315789473684,Religador,Zona Oeste,Não,0.4577345731191885,2012-03-05,2012,0.34768632772324126
A-0596,0.0,0.2184873949579832,0.1578947368421052,Transformador,Zona Oeste,Sim,0.0437447168216399,2021-10-06,2021,0.10149963753798
A-0597,0.375,0.3907563025210084,0.4736842105263157,Cabo,Zona Norte,Sim,0.437869822485207,2021-08-03,2021,0.4057507151100864
A-0598,0.125,0.4054621848739496,0.1578947368421052,Isolador,Zona Oeste,Não,0.1259509721048182,2011-04-23,2011,0.21581270004108774
A-0599,0.25,0.2016806722689076,0.0526315789473684,Transformador,Zona Norte,Não,0.2483093829247675,2019-09-24,2019,0.19586145576262273
A-0600,0.25,0.5315126050420169,0.4736842105263157,Transformador,Centro,Sim,0.323753169907016,2013-08-06,2013,0.38656594060856986
A-0601,0.625,0.0441176470588235,0.1578947368421052,Seccionalizador,Centro,Sim,0.6096787827557058,2023-09-30,2023,0.3557821197616387
A-0602,0.125,0.2478991596638655,0.1578947368421052,Cabo,Zona Oeste,Não,0.1453930684699915,2022-02-09,2022,0.17048800211457985
